maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.01,103603,0.9,32,mvi,2,0.00374219020207723,0.541229501076224,0.164479727801259,0.205965118275372,-0.306518475257383,0.105915503005011,0.232936956803511,-0.671109849310738,0.790772742674728,0.164479727801259,0.205965118275372,-0.306518475257383,0.105915503005011,0.232936956803511,-0.671109849310738,0.790772742674728,0.122353924415276,NA,NA,NA,NA,0.332353998064454,NA,NA,NA,NA,0.697771326347305,1
0.01,103603,0.9,32,aldknni_fixed,2,0.011036209265391,0.515187784137525,0.18272417034192,0.223818712155876,-0.542840352563365,0.132655737704918,0.260363644094709,-1.08779996969727,0.737611241217799,0.18272417034192,0.223818712155876,-0.542840352563365,0.132655737704918,0.260363644094709,-1.08779996969727,0.737611241217799,0.150908819983332,NA,NA,NA,NA,0.305721914483039,NA,NA,NA,NA,0.672994696696697,1
0.01,103603,0.9,32,aldknni_optim,2,0.219912095864614,0.515187784137525,0.178088657348946,0.219208610447263,-0.479937661982112,0.124889929742389,0.252685807072773,-0.966481668411056,0.753030444964871,0.178088657348946,0.219208610447263,-0.479937661982112,0.124889929742389,0.252685807072773,-0.966481668411056,0.753030444964871,0.143865576604315,NA,NA,NA,NA,0.31150313568962,NA,NA,NA,NA,0.672686981981982,1
0.01,103603,0.9,32,linkimpute,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
0.01,103603,0.9,32,mvi,2,0.00366291602452596,0.541441850139475,0.163672930671183,0.20419554887478,-0.282734795337814,0.103360370799536,0.230002887164725,-0.627462194781426,0.795721543809609,0.163672930671183,0.20419554887478,-0.282734795337814,0.103360370799536,0.230002887164725,-0.627462194781426,0.795721543809609,0.120632761942465,NA,NA,NA,NA,0.336956039445629,NA,NA,NA,NA,0.710647932038835,2
0.01,103603,0.9,32,aldknni_fixed,2,0.0120814959208171,0.515515959962549,0.182413802505196,0.223143393490463,-0.531836453828999,0.132927034769421,0.260496474786172,-1.08760358813655,0.736935722443783,0.182413802505196,0.223143393490463,-0.531836453828999,0.132927034769421,0.260496474786172,-1.08760358813655,0.736935722443783,0.150378601571165,NA,NA,NA,NA,0.307676671316567,NA,NA,NA,NA,0.689806211038961,2
0.01,103603,0.9,32,aldknni_optim,2,0.234984608491262,0.515515959962549,0.178085344043139,0.219027960675662,-0.475854190417707,0.125550000936172,0.253262336925984,-0.973265638976009,0.751633619801906,0.178085344043139,0.219027960675662,-0.475854190417707,0.125550000936172,0.253262336925984,-0.973265638976009,0.751633619801906,0.14375756504159,NA,NA,NA,NA,0.313183231035536,NA,NA,NA,NA,0.694026665584416,2
0.01,103603,0.9,32,linkimpute,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
0.01,103603,0.9,32,mvi,2,0.0038655956586202,0.533903458394062,0.162866960769425,0.204548606710497,-0.285170951859397,0.105316917959287,0.23215693716844,-0.65550760671247,0.791842933073001,0.162866960769425,0.204548606710497,-0.285170951859397,0.105316917959287,0.23215693716844,-0.65550760671247,0.791842933073001,0.119837933413665,NA,NA,NA,NA,0.335105691596143,NA,NA,NA,NA,0.689532195266272,3
0.01,103603,0.9,32,aldknni_fixed,2,0.0109507163365682,0.514849956082353,0.182134829546307,0.223159794980274,-0.529677071523287,0.133605174353206,0.261006315944422,-1.09252127864218,0.735433070866142,0.182134829546307,0.223159794980274,-0.529677071523287,0.133605174353206,0.261006315944422,-1.09252127864218,0.735433070866142,0.149975278146768,NA,NA,NA,NA,0.307283268484477,NA,NA,NA,NA,0.669354002967359,3
0.01,103603,0.9,32,aldknni_optim,2,0.234988264242808,0.514849956082353,0.177228991976003,0.218387309966737,-0.464949477465189,0.125187476565429,0.252722335632674,-0.961801683113652,0.75217472815898,0.177228991976003,0.218387309966737,-0.464949477465189,0.125187476565429,0.252722335632674,-0.961801683113652,0.75217472815898,0.14270204165606,NA,NA,NA,NA,0.312456480392157,NA,NA,NA,NA,0.67514140652819,3
0.01,103603,0.9,32,linkimpute,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
