maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.01,67989,0.01,32,mvi,84,0.163804384072622,1,0.224611262733944,0.28856762438342,0.461667893604,0.224447547187255,0.288478315089696,0.461607605721198,0.010413449234435,0.224611262733944,0.28856762438342,0.461667893604,0.224447547187255,0.288478315089696,0.461607605721198,0.010413449234435,0.270715511786701,0.309818572447587,0.293883955806912,0.26030794847166,0.222430104657265,0.190585471094884,0.179538154676385,0.181384773648973,0.20347229800022,0.237700514662978,0.185294017701948,1
0.01,67989,0.01,32,aldknni_fixed,84,11.1936329007149,0.968818485343217,0.0656370890294494,0.124048474534174,0.900519506795079,0.0654413991985535,0.124063472217847,0.900422679895989,0.125506687516131,0.0656370890294494,0.124048474534174,0.900519506795079,0.0654413991985535,0.124063472217847,0.900422679895989,0.125506687516131,0.0537755829551185,0.0641085501541956,0.0892652010408202,0.0987717017692537,0.102364706742397,0.101346922656245,0.0985000134111855,0.0964227924987569,0.0861654247770244,0.0776144553941891,0.0419424176809312,1
0.01,67989,0.01,32,aldknni_optim,84,257.253333767255,0.968818485343217,0.064485967956639,0.125406474815851,0.898329491949263,0.0643559113362815,0.125409524132583,0.898250189206517,0.238670694864048,0.064485967956639,0.125406474815851,0.898329491949263,0.0643559113362815,0.125409524132583,0.898250189206517,0.238670694864048,0.0439325795932089,0.0675668704511231,0.0925493975265718,0.0999897042722352,0.104350556846093,0.102741224683849,0.099388490823192,0.096514148031748,0.0861947482107838,0.0789291835383663,0.0388343877936648,1
0.01,67989,0.01,32,linkimpute,2,1.52641992966334,1,0.246530644798181,0.3154618483129,0.356647843705993,0.264778125873303,0.365788266696986,0.291466646204257,0.473267734486461,0.246530644798181,0.3154618483129,0.356647843705993,0.264778125873303,0.365788266696986,0.291466646204257,0.473267734486461,0.127702812550805,0.425113982979425,0.352704647269105,0.253634549347269,0.152855469749727,0.0519602199895612,0.0554005909878637,0.153524818770919,0.254487611041117,0.354399959712299,0.235885260903228,1
0.01,67989,0.01,32,mvi,84,0.169642380873362,1,0.224028432934385,0.288255145232035,0.464082470626234,0.223891259720585,0.288197695970115,0.46391789748925,0.0102516583564988,0.224028432934385,0.288255145232035,0.464082470626234,0.223891259720585,0.288197695970115,0.46391789748925,0.0102516583564988,0.270445956810094,0.308504702998988,0.303186235403821,0.261372574175549,0.220565686286968,0.194288034184907,0.178345212094369,0.185080906999456,0.205528226958875,0.233012183808572,0.183415377574577,2
0.01,67989,0.01,32,aldknni_fixed,84,11.2369037310282,0.967112326994073,0.0652997646509592,0.124244917359371,0.90043628574461,0.0650645670340589,0.124265576771404,0.900332863906416,0.128587288792907,0.0652997646509592,0.124244917359371,0.90043628574461,0.0650645670340589,0.124265576771404,0.900332863906416,0.128587288792907,0.0544988285092856,0.0646623907255556,0.0916684525659597,0.101332208364444,0.0960489927546816,0.107192198863272,0.0968318441850493,0.0942537582181248,0.0885243940099195,0.0783627301276081,0.0404368506281856,2
0.01,67989,0.01,32,aldknni_optim,84,258.756349571546,0.967112326994073,0.0635918854224546,0.124671015207404,0.899752207367336,0.0634278501143891,0.124669320220103,0.899684167383328,0.24544887685733,0.0635918854224546,0.124671015207404,0.899752207367336,0.0634278501143891,0.124669320220103,0.899684167383328,0.24544887685733,0.0449685725280241,0.0679668966703179,0.0940281361474344,0.102393728351747,0.0978751699936758,0.107168988466251,0.0975603316838035,0.0937679083237135,0.0882569124354273,0.0773531941173369,0.0368395818968942,2
0.01,67989,0.01,32,linkimpute,2,1.44157648483912,1,0.245921153948459,0.315119042488847,0.359538360180575,0.263682360381826,0.364786677439109,0.294735920105639,0.47509155892865,0.245921153948459,0.315119042488847,0.359538360180575,0.263682360381826,0.364786677439109,0.294735920105639,0.47509155892865,0.134422516984795,0.428904854769727,0.352867390138236,0.253485519181845,0.151720448929772,0.0519393414347076,0.0549768695782669,0.154333180198174,0.254390190054759,0.353022258433236,0.233352574701163,2
0.01,67989,0.01,32,mvi,84,0.172848375638326,1,0.223598827216593,0.288055529896425,0.464069696240023,0.223447210298024,0.287996927618049,0.463900149504015,0.0105605318507406,0.223598827216593,0.288055529896425,0.464069696240023,0.223447210298024,0.287996927618049,0.463900149504015,0.0105605318507406,0.26928738226697,0.310218054406883,0.302101330821901,0.2609398544979,0.227254872598272,0.189538262423198,0.178521310711017,0.185844799935472,0.205799776053367,0.233100209593322,0.182570666941488,3
0.01,67989,0.01,32,aldknni_fixed,84,11.8661185741425,0.968774360558326,0.0655019494862181,0.124546573499895,0.899811136925236,0.065275024472486,0.124581332667995,0.899682680011556,0.130659217198555,0.0655019494862181,0.124546573499895,0.899811136925236,0.065275024472486,0.124581332667995,0.899682680011556,0.130659217198555,0.054372517026298,0.0647962195492218,0.0905341935584446,0.0980994827502337,0.102262378409607,0.0973910833212283,0.0987164239516019,0.0966405411944998,0.0883986773507134,0.078945289786781,0.0413999744079084,3
