maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.01,679898,0.1,32,mvi,84,0.174794812997182,1,0.223328751184177,0.287610018166409,0.466264142096997,0.223185140936407,0.287545041423143,0.466128457576857,0.010694251196503,0.223328751184177,0.287610018166409,0.466264142096997,0.223185140936407,0.287545041423143,0.466128457576857,0.010694251196503,0.27093220822333,0.310100869415909,0.302091062557075,0.260447934518952,0.222364181202314,0.191887083998862,0.178236513480959,0.183696067440579,0.201930674226168,0.230458199719913,0.18257550521161,1
0.01,679898,0.1,32,aldknni_fixed,84,15.3271303613981,0.968484978629147,0.0686697979993864,0.130737672004613,0.889714134280219,0.0684651947285381,0.130759603027882,0.889599206962806,0.125065492633692,0.0686697979993864,0.130737672004613,0.889714134280219,0.0684651947285381,0.130759603027882,0.889599206962806,0.125065492633692,0.0568170705961831,0.070723873255744,0.0955122360258071,0.104682013599235,0.107045872211629,0.108267838014977,0.10516728940038,0.101703207430424,0.0937900544104571,0.0815323242928422,0.0416065241353874,1
0.01,679898,0.1,32,aldknni_optim,84,381.754753486315,0.968484978629147,0.0675668671950773,0.131854869437894,0.887821221176857,0.0674429853402807,0.131882773386227,0.887694468117504,0.240390237383271,0.0675668671950773,0.131854869437894,0.887821221176857,0.0674429853402807,0.131882773386227,0.887694468117504,0.240390237383271,0.0476062054044925,0.0740620975595846,0.0985027377241641,0.107303919280663,0.109766555408458,0.110286558558486,0.10674334143555,0.102098928355955,0.0934327784849347,0.0816476873994051,0.0384963236566403,1
0.01,679898,0.1,32,linkimpute,2,1.6141606092453,1,0.247427524252729,0.316445103387915,0.353877117890518,0.265164774716207,0.366062450826009,0.290580911071789,0.472509111660867,0.247427524252729,0.316445103387915,0.353877117890518,0.265164774716207,0.366062450826009,0.290580911071789,0.472509111660867,0.147395782406049,0.429017490850601,0.353620105234111,0.254177798048952,0.153552509208995,0.0525024188600324,0.0562746501123135,0.154349912363327,0.254250306248335,0.352418654812949,0.232788546830598,1
0.01,679898,0.1,32,mvi,84,0.177696001529694,1,0.223429438188046,0.287505640466469,0.467447060867822,0.223296257043599,0.287441827958432,0.467302117117291,0.0105795281056864,0.223429438188046,0.287505640466469,0.467447060867822,0.223296257043599,0.287441827958432,0.467302117117291,0.0105795281056864,0.269795171949454,0.308635714008268,0.302138930540228,0.260207358199219,0.222956326243746,0.190852153004177,0.178964714636959,0.185847741167726,0.204801488190761,0.231233824443494,0.182376455686267,2
0.01,679898,0.1,32,aldknni_fixed,84,15.5017067591349,0.968451150025445,0.0688374356560038,0.131274993159383,0.888971606537095,0.0686153724544759,0.13129078899857,0.888865332333698,0.124526158481763,0.0688374356560038,0.131274993159383,0.888971606537095,0.0686153724544759,0.13129078899857,0.888865332333698,0.124526158481763,0.0567926923219553,0.0697383578252145,0.0962559957886889,0.105664879804222,0.107476402554693,0.10837366848352,0.105953198108965,0.101985540178572,0.0939527182859972,0.0823020200126752,0.041694471152781,2
0.01,679898,0.1,32,aldknni_optim,84,384.443404078484,0.968451150025445,0.0677499160830888,0.132370960457859,0.887109996322548,0.067625797980359,0.132402015593617,0.886976114899042,0.239089495298034,0.0677499160830888,0.132370960457859,0.887109996322548,0.067625797980359,0.132402015593617,0.886976114899042,0.239089495298034,0.0476672181542351,0.0730208583427648,0.0985904458690533,0.108613129588488,0.110291857325519,0.110298120406579,0.107420845338152,0.102559492011097,0.0939013937951201,0.0824376224297154,0.0386183891737835,2
0.01,679898,0.1,32,linkimpute,2,1.66302667856216,1,0.249030413751786,0.317879730957906,0.348977916440862,0.266751042068075,0.367293379793996,0.286400965000112,0.469555727476769,0.249030413751786,0.317879730957906,0.348977916440862,0.266751042068075,0.367293379793996,0.286400965000112,0.469555727476769,0.156361300395193,0.42944038254903,0.353819982354775,0.254685016393106,0.153569134861096,0.0526057237247162,0.0555260759658723,0.1544131333594,0.254104944300581,0.352719077386477,0.234278209323075,2
0.01,679898,0.1,32,mvi,84,0.172602621714274,1,0.223443456442152,0.287711513734117,0.466317667664903,0.223315902847612,0.287657073820901,0.466152678936955,0.0106751306813669,0.223443456442152,0.287711513734117,0.466317667664903,0.223315902847612,0.287657073820901,0.466152678936955,0.0106751306813669,0.269468283524842,0.308538635503651,0.301887781755319,0.26187638151339,0.222353943181382,0.192953213118985,0.178292411761935,0.185313918323651,0.203765565304828,0.231507556652026,0.182557026620144,3
0.01,679898,0.1,32,aldknni_fixed,84,15.0647931575775,0.968423204657169,0.0685864711584534,0.130390609668645,0.890387275238161,0.0683659604184824,0.130403760746075,0.890289755302216,0.12503853870349,0.0685864711584534,0.130390609668645,0.890387275238161,0.0683659604184824,0.130403760746075,0.890289755302216,0.12503853870349,0.0566958309901688,0.0691733088580531,0.0963846752693793,0.105564493955739,0.107451328019499,0.1081601040982,0.104703332850889,0.10042324448466,0.0941265164275363,0.0808764906684937,0.0418030759675693,3
