maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.01,46046,0.4,32,mvi,2,0.00616545677185059,0.963970811796899,0.10900527895555,0.168594141928808,0.114713385640271,0.071507423344673,0.190599591300542,-0.131469540712086,0.858134138373848,0.10900527895555,0.168594141928808,0.114713385640271,0.071507423344673,0.190599591300542,-0.131469540712086,0.858134138373848,0.0650264090480185,NA,NA,NA,NA,0.370530068670938,NA,NA,NA,NA,0.689954263513514,1
0.01,46046,0.4,32,aldknni_fixed,2,0.0268680095672607,0.931351257438214,0.0719500700478023,0.160441480263214,0.198262389238749,0.0618864404803544,0.177490440521803,0.018819583026225,0.877346391512184,0.0719500700478023,0.160441480263214,0.198262389238749,0.0618864404803544,0.177490440521803,0.018819583026225,0.877346391512184,0.0223214249261057,NA,NA,NA,NA,0.372004872354949,NA,NA,NA,NA,0.557317668918919,1
0.01,46046,0.4,32,aldknni_optim,2,0.57152982155482,0.931351257438214,0.0653285405153317,0.16123385541782,0.190323722891621,0.0608954179783141,0.175724486781868,0.0382471005347731,0.87907193657456,0.0653285405153317,0.16123385541782,0.190323722891621,0.0608954179783141,0.175724486781868,0.0382471005347731,0.87907193657456,0.014682544675543,NA,NA,NA,NA,0.371776263651877,NA,NA,NA,NA,0.551063209459459,1
0.01,46046,0.4,32,linkimpute,2,0.0464513222376506,0.963970811796899,0.0609637957059499,0.176738856326676,0.0271116166218246,0.0609637957059499,0.176738856326676,0.0271116166218246,0.879581859553473,0.0609637957059499,0.176738856326676,0.0271116166218246,0.0609637957059499,0.176738856326676,0.0271116166218246,0.879581859553473,0.00741769763053051,NA,NA,NA,NA,0.38311154920322,NA,NA,NA,NA,0.614864864864865,1
0.01,46046,0.4,32,mvi,2,0.00481998920440674,0.956912652564826,0.109238886863964,0.169651724082289,0.110780384705755,0.07240933230448,0.192203702291651,-0.141342467829176,0.856656529435795,0.109238886863964,0.169651724082289,0.110780384705755,0.07240933230448,0.192203702291651,-0.141342467829176,0.856656529435795,0.0644833806552262,NA,NA,NA,NA,0.371723820706656,NA,NA,NA,NA,0.712958297468354,2
0.01,46046,0.4,32,aldknni_fixed,2,0.0264270861943563,0.910220214568041,0.0717264728240122,0.161259346749539,0.196580679161756,0.0625238595151747,0.178789780063737,0.0124073263965978,0.876359992364955,0.0717264728240122,0.161259346749539,0.196580679161756,0.0625238595151747,0.178789780063737,0.0124073263965978,0.876359992364955,0.0215388701933763,NA,NA,NA,NA,0.37127751657123,NA,NA,NA,NA,0.581532388535032,2
0.01,46046,0.4,32,aldknni_optim,2,0.596713908513387,0.910220214568041,0.065724013432907,0.162381785721555,0.185357421623294,0.0615814086657759,0.177164308516852,0.0302831407909866,0.878030158427181,0.065724013432907,0.162381785721555,0.185357421623294,0.0615814086657759,0.177164308516852,0.0302831407909866,0.878030158427181,0.0145637010168926,NA,NA,NA,NA,0.371701795419053,NA,NA,NA,NA,0.562615777070064,2
0.01,46046,0.4,32,linkimpute,2,0.0387923320134481,0.956912652564826,0.0630702192365303,0.179803906723779,0.00117195796488323,0.0630702192365303,0.179803906723779,0.00117195796488323,0.875448232036676,0.0630702192365303,0.179803906723779,0.00117195796488323,0.0630702192365303,0.179803906723779,0.00117195796488323,0.875448232036676,0.00971733784605622,NA,NA,NA,NA,0.381511914543961,NA,NA,NA,NA,0.569620253164557,2
0.01,46046,0.4,32,mvi,2,0.00504282315572103,0.959410155062329,0.108770594313783,0.169249255189919,0.112565085181045,0.0722547932181905,0.191879652694675,-0.140619590539243,0.856871222581887,0.108770594313783,0.169249255189919,0.112565085181045,0.0722547932181905,0.191879652694675,-0.140619590539243,0.856871222581887,0.0644028236580674,NA,NA,NA,NA,0.370796720428336,NA,NA,NA,NA,0.698732259493671,3
0.01,46046,0.4,32,aldknni_fixed,2,0.0241919199625651,0.910936889197759,0.0717684726189057,0.160550224023441,0.201445041270748,0.0621885802837049,0.178051198000879,0.0178614016085059,0.876838717367982,0.0717684726189057,0.160550224023441,0.201445041270748,0.0621885802837049,0.178051198000879,0.0178614016085059,0.876838717367982,0.0223367032979225,NA,NA,NA,NA,0.36863197820401,NA,NA,NA,NA,0.579102070063694,3
0.01,46046,0.4,32,aldknni_optim,2,0.582276439666748,0.910936889197759,0.065862485993563,0.161875718616071,0.188204951869266,0.0609488616044821,0.17613281326987,0.0389111854431797,0.879198951007271,0.065862485993563,0.161875718616071,0.188204951869266,0.0609488616044821,0.17613281326987,0.0389111854431797,0.879198951007271,0.0151702281640918,NA,NA,NA,NA,0.370737273408893,NA,NA,NA,NA,0.570009401273885,3
0.01,46046,0.4,32,linkimpute,2,0.0343222498893738,0.959410155062329,0.06109514000498,0.176870706841049,0.0308415160619527,0.06109514000498,0.176870706841049,0.0308415160619527,0.879281073861964,0.06109514000498,0.176870706841049,0.0308415160619527,0.06109514000498,0.176870706841049,0.0308415160619527,0.879281073861964,0.00711481198450552,NA,NA,NA,NA,0.38500823723229,NA,NA,NA,NA,0.582278481012658,3
