maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.05,635188,0.1,32,mvi,4,0.165044752756755,1,0.0673926619646855,0.0913419829475338,0.694523748056311,0.0707066254400272,0.136657880943573,0.473309299102206,0.724456381417785,0.065738736106888,0.0884971629449725,0.713255379604433,0.069434718814685,0.134719901551217,0.488141641089846,0.728051417525994,0.143554242009132,0.129432406935992,0.122428497743088,0.127407247899814,0.143045417779966,0.155468753814256,0.147708087265217,0.13219691976843,0.100096252395034,0.0537940838341487,0.0525079647436483,1
0.05,635188,0.1,32,aldknni_fixed,4,15.6114976922671,0.968173202264526,0.0619794751462047,0.0841122696333647,0.740966886235283,0.0648240895520446,0.129740023406804,0.525283605764238,0.745603051846263,0.060947587975144,0.0819737090390806,0.753971309981839,0.06430860627597,0.128643740478922,0.533272269808464,0.746487198182191,0.114994314285714,0.0683266524792143,0.0891036474613303,0.106450607145145,0.123558388104558,0.138902221117401,0.136215369847039,0.127235793967703,0.100100315911387,0.0556410644217885,0.044515548828905,1
0.05,635188,0.1,32,aldknni_optim,4,127.502115980784,0.968173202264526,0.0635234618979436,0.0878104344320055,0.717688328138224,0.0666550672225727,0.131920537087084,0.509192593367245,0.739142595110021,0.0627334987737428,0.08579200043907,0.730517745867623,0.0662738286531369,0.130941177329283,0.516452915280859,0.739435049444676,0.106629976984127,0.0668927902380692,0.0939863252096303,0.111124952697959,0.129485758721659,0.143575010295806,0.141671035940318,0.132218675289224,0.105517363053919,0.0609777377949729,0.042898149727135,1
0.05,635188,0.1,32,linkimpute,2,2.0248934785525,1,0.353063322813332,0.380585556423365,-4.30323884521165,0.402953928600666,0.448872376430777,-3.72922846350317,0.194111034843228,0.355419595742375,0.382095716953033,-4.34540876554086,0.406208214271651,0.45068212709585,-3.76743967103598,0.187604116552328,0.288812785388128,0.395641437596555,0.335060905001908,0.245780275474748,0.144813559976892,0.0388450294412259,0.0653582606103702,0.162437517314974,0.260934634684492,0.352233147425924,0.412806697368117,1
0.05,635188,0.1,32,mvi,4,0.166448223590851,1,0.0674120490933989,0.0913680444767937,0.693420063599553,0.0710163762539595,0.136895639898531,0.469997588209756,0.723160702028376,0.0658193037282876,0.0886377770246911,0.711468800426832,0.0698071399472104,0.135067552807951,0.484058245605923,0.72658959339685,0.140653737396539,0.126613268692017,0.124415530941953,0.128885422078553,0.144871777434656,0.154101044845625,0.146976876356371,0.132171541960189,0.100076725842328,0.0540014532343494,0.0525484797972323,2
0.05,635188,0.1,32,aldknni_fixed,4,15.59213569959,0.967954369415039,0.062007141690362,0.084029464466049,0.740690599360025,0.0649810598975657,0.129788371324228,0.523601726571058,0.744776223787598,0.0610422475903135,0.082029770363664,0.752885595526333,0.064535495916399,0.12882284469983,0.530663442185628,0.745492996380947,0.114392068611987,0.0655006976269304,0.090555006584816,0.104781141795082,0.125378243227612,0.137658485078562,0.1356809664402,0.127417503199983,0.100153611535449,0.0559218507257981,0.0445151830049629,2
0.05,635188,0.1,32,aldknni_optim,4,132.590249105295,0.967954369415039,0.0635202712500039,0.0876401830506501,0.717926932214177,0.0668657180079794,0.13199514707788,0.507263718074909,0.738044314472385,0.0628235499594902,0.0857886308956296,0.729719605695102,0.0665865873837523,0.131172008290241,0.513390090108828,0.738038986665251,0.108335517350158,0.0643723536610653,0.094164433970673,0.110379416678692,0.130414364679305,0.142290141817422,0.139998036647237,0.131953577139022,0.105402981631807,0.0612741701721912,0.0429561097775421,2
0.05,635188,0.1,32,linkimpute,2,1.94753506580989,1,0.348991067199493,0.377862317906937,-4.24351166574279,0.397893222164147,0.446055493326372,-3.68460382720179,0.204251339760827,0.351390209635314,0.379406269258077,-4.28644935055613,0.401143603454946,0.447875364836198,-3.72290744010813,0.197753874489478,0.30887885628292,0.392946867332582,0.335166825104987,0.246221910968734,0.145271875230255,0.038377006730063,0.0664840455281734,0.162791030659302,0.261089596724883,0.350349170666119,0.405684158459221,2
0.05,635188,0.1,32,mvi,4,0.171353264649709,1,0.0672912384696987,0.0911618166831345,0.697936323962239,0.0705247895111369,0.136319774481279,0.478711154778808,0.724923959520646,0.065651305483813,0.0883773993033042,0.716106796476453,0.0692756849315068,0.134467652829721,0.492780008649339,0.728547945205479,0.147941373610082,0.124015431661774,0.123394456511632,0.127418066533996,0.140821034791174,0.152304879884678,0.14669930892391,0.132339827582033,0.100181712919384,0.0538186456770518,0.0524911394830164,3
0.05,635188,0.1,32,aldknni_fixed,4,15.9601235508919,0.968207837679553,0.0619098216130997,0.0839712380657375,0.743708812296988,0.0645977846938344,0.12939768512126,0.530307389178145,0.746260939131113,0.060864105213562,0.0818447855688003,0.756524878510852,0.0640665319226508,0.128342135546624,0.537939081813905,0.747335501980454,0.12118475640031,0.06697326835181,0.0885549415788408,0.104857050431926,0.123119859509791,0.135869546679826,0.13555906295576,0.12770222551868,0.100283240711103,0.0556266239948474,0.0445103539328691,3
