maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.01,1359797,0.2,32,mvi,84,0.177995673815409,1,0.2235189256636,0.287710764452777,0.466054329895353,0.223400633995193,0.287652616007783,0.465892147708295,0.01084353032107,0.2235189256636,0.287710764452777,0.466054329895353,0.223400633995193,0.287652616007783,0.465892147708295,0.01084353032107,0.269907012517851,0.308534275141446,0.302889600237605,0.260517729243958,0.222641139757626,0.191204868965442,0.17928790594599,0.185362131616479,0.204383077381455,0.231919407419318,0.18251209509616,1
0.01,1359797,0.2,32,aldknni_fixed,84,19.2328885356585,0.968512211749254,0.0736729818914954,0.140108295454725,0.873377015332401,0.0734623460312157,0.140129079870344,0.873249743315214,0.120727725553919,0.0736729818914954,0.140108295454725,0.873377015332401,0.0734623460312157,0.140129079870344,0.873249743315214,0.120727725553919,0.0609901806350683,0.0758934322479796,0.105248688740005,0.113881163875575,0.116254794231022,0.117023401607363,0.11402088656151,0.108961679998493,0.100087832271952,0.0864590871104458,0.0438327381174505,1
0.01,1359797,0.2,32,aldknni_optim,84,452.612853701909,0.968512211749254,0.0727767971454235,0.141248414278298,0.871307864072714,0.0726524302715665,0.141273450406429,0.871171066497687,0.233980774195508,0.0727767971454235,0.141248414278298,0.871307864072714,0.0726524302715665,0.141273450406429,0.871171066497687,0.233980774195508,0.0514787979112934,0.079352580974264,0.10796752739825,0.117004504705734,0.118746441815768,0.118851871471451,0.115747219293915,0.109722800788368,0.10017532763114,0.0876123819917545,0.0409669435638418,1
0.01,1359797,0.2,32,linkimpute,2,1.7515943924586,1,0.251836661841469,0.320306910259773,0.338214170609261,0.269512287495854,0.369396069172722,0.277805482592058,0.464370049352955,0.251836661841469,0.320306910259773,0.338214170609261,0.269512287495854,0.369396069172722,0.277805482592058,0.464370049352955,0.17172467256926,0.431146341751479,0.354234607641193,0.254593670829532,0.15399995852811,0.053459236142775,0.0566453461354118,0.154825580528568,0.254151706509177,0.351662092132924,0.237238870066072,1
0.01,1359797,0.2,32,mvi,84,0.176238962014516,1,0.223411135818004,0.287665482094544,0.4666254882206,0.223285998536826,0.287602950286332,0.466481989697004,0.0108935377854194,0.223411135818004,0.287665482094544,0.4666254882206,0.223285998536826,0.287602950286332,0.466481989697004,0.0108935377854194,0.269977047793522,0.308764435172983,0.301826814543269,0.260593978345,0.221357192645369,0.191316655836329,0.179159039940943,0.184743524055123,0.204027919574375,0.23140718398364,0.182694107374001,2
0.01,1359797,0.2,32,aldknni_fixed,84,19.1508841196696,0.968710035394989,0.0733889805354395,0.139544744956463,0.874488440550917,0.0731751316931112,0.139559655311923,0.874373231823862,0.120186084787311,0.0733889805354395,0.139544744956463,0.874488440550917,0.0731751316931112,0.139559655311923,0.874373231823862,0.120186084787311,0.0601326664593925,0.0751161082130025,0.104459604011092,0.112968116124162,0.116141141687884,0.116672477997614,0.114297186664714,0.109171510301729,0.100105942843955,0.0857193997493777,0.0439880233071179,2
0.01,1359797,0.2,32,aldknni_optim,84,450.009066196283,0.968710035394989,0.0723374893472072,0.140600510296856,0.872582069541802,0.0722136762731593,0.140620499670815,0.872456102307651,0.234659506289244,0.0723374893472072,0.140600510296856,0.872582069541802,0.0722136762731593,0.140620499670815,0.872456102307651,0.234659506289244,0.0504851653880089,0.0785321051147255,0.107277491324152,0.116097897870617,0.118641236482271,0.118156046747234,0.115141666889095,0.109540669551343,0.0999865819529259,0.086605446657397,0.0410154503548432,2
0.01,1359797,0.2,32,linkimpute,2,1.69940695762634,1,0.252988227884557,0.321268127683778,0.334739040826308,0.270555457910262,0.370133680923266,0.274931155430721,0.462331509776827,0.252988227884557,0.321268127683778,0.334739040826308,0.270555457910262,0.370133680923266,0.274931155430721,0.462331509776827,0.166940922797575,0.429583983477085,0.353770832682319,0.254318959803641,0.153476600320948,0.0531036435720193,0.0566327428262948,0.154894666514104,0.254003078330048,0.352380333341762,0.241992924402888,2
0.01,1359797,0.2,32,mvi,84,0.175468401114146,1,0.223567326317019,0.287851122717942,0.466045939263575,0.223435276771179,0.287784607572477,0.465906820916018,0.0109626657508437,0.223567326317019,0.287851122717942,0.466045939263575,0.223435276771179,0.287784607572477,0.465906820916018,0.0109626657508437,0.269744187038783,0.308819297531205,0.302161657350812,0.261924759216439,0.221423168159675,0.192120170394828,0.179540229325847,0.185402140249596,0.203905155645876,0.231706347584337,0.182477208615722,3
0.01,1359797,0.2,32,aldknni_fixed,84,19.2109743356705,0.96865708631509,0.0737092522545949,0.14038716551138,0.872994406209183,0.0734920121557225,0.140404848639739,0.872870564141995,0.121013349003209,0.0737092522545949,0.14038716551138,0.872994406209183,0.0734920121557225,0.140404848639739,0.872870564141995,0.121013349003209,0.0603677748550822,0.0755182147380944,0.104587096063467,0.113950837636615,0.117463771620159,0.117451796443085,0.114240979195799,0.109360747401796,0.100493610106631,0.0871474342204967,0.0438755438029726,3
