maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.01,92092,0.8,32,mvi,2,0.00404602289199829,0.719617339182557,0.136167477886255,0.188732521139113,-0.0993696775904207,0.0890283834558102,0.213171760450952,-0.402521782767419,0.823799248540085,0.136167477886255,0.188732521139113,-0.0993696775904207,0.0890283834558102,0.213171760450952,-0.402521782767419,0.823799248540085,0.0892560051549199,NA,NA,NA,NA,0.357325216850829,NA,NA,NA,NA,0.710760943396226,1
0.01,92092,0.8,32,aldknni_fixed,2,0.0130006829897563,0.68031968031968,0.109041797165294,0.1954120769155,-0.178563732909749,0.0900210687607738,0.214680959082736,-0.422451033500943,0.822112622103045,0.109041797165294,0.1954120769155,-0.178563732909749,0.0900210687607738,0.214680959082736,-0.422451033500943,0.822112622103045,0.0529229282588669,NA,NA,NA,NA,0.376726533965399,NA,NA,NA,NA,0.693694804416404,1
0.01,92092,0.8,32,aldknni_optim,2,0.39474356174469,0.68031968031968,0.10589740239737,0.194034652747598,-0.162007328291183,0.0891910872757454,0.213786916847075,-0.410628063871844,0.82383642980272,0.10589740239737,0.194034652747598,-0.162007328291183,0.0891910872757454,0.213786916847075,-0.410628063871844,0.82383642980272,0.0488759982726854,NA,NA,NA,NA,0.378251235754081,NA,NA,NA,NA,0.688203936908517,1
0.01,92092,0.8,32,linkimpute,2,0.0420079469680786,0.719617339182557,0.0902053688642091,0.217550899833809,-0.460737031927614,0.0902053688642091,0.217550899833809,-0.460737031927614,0.824040681444372,0.0902053688642091,0.217550899833809,-0.460737031927614,0.0902053688642091,0.217550899833809,-0.460737031927614,0.824040681444372,0.0150563592470913,NA,NA,NA,NA,0.448434622467772,NA,NA,NA,NA,0.875786163522013,1
0.01,92092,0.8,32,mvi,2,0.0042223334312439,0.732495765104461,0.133453691551655,0.185909883858763,-0.0658745343903191,0.0873964154943149,0.211350885196718,-0.377556021249091,0.827149146863928,0.133453691551655,0.185909883858763,-0.0658745343903191,0.0873964154943149,0.211350885196718,-0.377556021249091,0.827149146863928,0.0867113991438417,NA,NA,NA,NA,0.359803730684123,NA,NA,NA,NA,0.697367600638978,2
0.01,92092,0.8,32,aldknni_fixed,2,0.014107616742452,0.700820918212223,0.10705743816238,0.194171376978407,-0.162710375856675,0.0885497365974589,0.21288666310835,-0.397648737376221,0.824992252866439,0.10705743816238,0.194171376978407,-0.162710375856675,0.0885497365974589,0.21288666310835,-0.397648737376221,0.824992252866439,0.0513028588195966,NA,NA,NA,NA,0.378810367848199,NA,NA,NA,NA,0.686615653846154,2
0.01,92092,0.8,32,aldknni_optim,2,0.376364946365356,0.700820918212223,0.104066533328169,0.192761577020031,-0.145887728563739,0.0876510691044314,0.211792122884146,-0.383313878531336,0.826758599318252,0.104066533328169,0.192761577020031,-0.145887728563739,0.0876510691044314,0.211792122884146,-0.383313878531336,0.826758599318252,0.0475076832448093,NA,NA,NA,NA,0.380262933924099,NA,NA,NA,NA,0.674569131410256,2
0.01,92092,0.8,32,linkimpute,2,0.0441205541292826,0.732495765104461,0.0882932831285115,0.215130971215741,-0.427272844383858,0.0882932831285115,0.215130971215741,-0.427272844383858,0.827682820166921,0.0882932831285115,0.215130971215741,-0.427272844383858,0.0882932831285115,0.215130971215741,-0.427272844383858,0.827682820166921,0.0138104373157128,NA,NA,NA,NA,0.452701456758252,NA,NA,NA,NA,0.857827476038339,2
0.01,92092,0.8,32,mvi,2,0.00431667963663737,0.731366459627329,0.134323016317016,0.187981994691985,-0.0848241368989986,0.0888007958071652,0.213183305819764,-0.395189558155224,0.82449185633899,0.134323016317016,0.187981994691985,-0.0848241368989986,0.0888007958071652,0.213183305819764,-0.395189558155224,0.82449185633899,0.0866062013735284,NA,NA,NA,NA,0.360648454164006,NA,NA,NA,NA,0.721592321212121,3
0.01,92092,0.8,32,aldknni_fixed,2,0.0134284496307373,0.702341137123746,0.108523222773655,0.196200466213754,-0.181753513809175,0.0892161410018553,0.214384897681113,-0.410961646875959,0.824273345701917,0.108523222773655,0.196200466213754,-0.181753513809175,0.0892161410018553,0.214384897681113,-0.410961646875959,0.824273345701917,0.0514533535892101,NA,NA,NA,NA,0.381637384966264,NA,NA,NA,NA,0.710275775075988,3
0.01,92092,0.8,32,aldknni_optim,2,0.380486822128296,0.702341137123746,0.105367461920223,0.194474232851,-0.16105011612208,0.0882498453927025,0.213091912716804,-0.393993560465795,0.826066790352505,0.105367461920223,0.194474232851,-0.16105011612208,0.0882498453927025,0.213091912716804,-0.393993560465795,0.826066790352505,0.047516972560749,NA,NA,NA,NA,0.382784396559916,NA,NA,NA,NA,0.697214689969605,3
0.01,92092,0.8,32,linkimpute,2,0.0551146626472473,0.731366459627329,0.0862693569699939,0.212930693073723,-0.391885041887133,0.0862693569699939,0.212930693073723,-0.391885041887133,0.83187088919573,0.0862693569699939,0.212930693073723,-0.391885041887133,0.0862693569699939,0.212930693073723,-0.391885041887133,0.83187088919573,0.00379058151980021,NA,NA,NA,NA,0.482532153607589,NA,NA,NA,NA,0.933333333333333,3
