maf,n_missing,missing_rate,n_threads,algorithm,ploidy,duration_mins,frac_imputed,mae_frequencies,rmse_frequencies,r2_frequencies,mae_classes,rmse_classes,r2_classes,concordance_classes,highConf_mae_frequencies,highConf_rmse_frequencies,highConf_r2_frequencies,highConf_mae_classes,highConf_rmse_classes,highConf_r2_classes,highConf_concordance_classes,mae_0,mae_0.1,mae_0.2,mae_0.3,mae_0.4,mae_0.5,mae_0.6,mae_0.7,mae_0.8,mae_0.9,mae_1,rep
0.05,16331,0.3,32,mvi,2,0.0046309232711792,1,0.171714306962219,0.213879667278678,0.0646117552220404,0.121976608903313,0.249118217130298,-0.269006604344164,0.758189945502419,0.171714306962219,0.213879667278678,0.0646117552220404,0.121976608903313,0.249118217130298,-0.269006604344164,0.758189945502419,0.115149349580503,NA,NA,NA,NA,0.347832589107576,NA,NA,NA,NA,0.68281461682243,1
0.05,16331,0.3,32,aldknni_fixed,2,0.0101834297180176,0.962647725185231,0.112005733859169,0.192637136208816,0.241190193814068,0.095032122638509,0.219798034872548,0.0121283582026159,0.81152598435214,0.112005733859169,0.192637136208816,0.241190193814068,0.095032122638509,0.219798034872548,0.0121283582026159,0.81152598435214,0.0516932958004158,NA,NA,NA,NA,0.302723233212594,NA,NA,NA,NA,0.493052112149533,1
0.05,16331,0.3,32,aldknni_optim,2,0.314674516518911,0.962647725185231,0.106442837732969,0.192113676168928,0.245308474921087,0.0938235481203486,0.218127647272006,0.0270862566630109,0.813688696647796,0.106442837732969,0.192113676168928,0.245308474921087,0.0938235481203486,0.218127647272006,0.0270862566630109,0.813688696647796,0.0471762061538462,NA,NA,NA,NA,0.294075894120925,NA,NA,NA,NA,0.473416719626168,1
0.05,16331,0.3,32,linkimpute,2,0.0560369412104289,1,0.0916661563896883,0.216433423047285,0.0421410435882729,0.0916661563896883,0.216433423047285,0.0421410435882729,0.818688384054865,0.0916661563896883,0.216433423047285,0.0421410435882729,0.0916661563896883,0.216433423047285,0.0421410435882729,0.818688384054865,0.0232520974830204,NA,NA,NA,NA,0.31207872741979,NA,NA,NA,NA,0.453271028037383,1
0.05,16331,0.3,32,mvi,2,0.00300869146982829,1,0.172396115608352,0.216335374756032,0.0679094053835345,0.122864490845631,0.251046429162512,-0.255194830700814,0.757455146653604,0.172396115608352,0.216335374756032,0.0679094053835345,0.122864490845631,0.251046429162512,-0.255194830700814,0.757455146653604,0.112921094835907,NA,NA,NA,NA,0.350620413245033,NA,NA,NA,NA,0.709466556451613,2
0.05,16331,0.3,32,aldknni_fixed,2,0.0112210790316264,0.965464454105689,0.11498232694869,0.195981641463051,0.235048629950601,0.0990993847910192,0.224441973073155,-0.00325469551694568,0.803450244180884,0.11498232694869,0.195981641463051,0.235048629950601,0.0990993847910192,0.224441973073155,-0.00325469551694568,0.803450244180884,0.0516804080474163,NA,NA,NA,NA,0.308934706604803,NA,NA,NA,NA,0.499274,2
0.05,16331,0.3,32,aldknni_optim,2,0.252551579475403,0.965464454105689,0.108537972981544,0.195668485284124,0.237491285907711,0.0964673051309698,0.221275900263781,0.0248503305771709,0.808524132682184,0.108537972981544,0.195668485284124,0.237491285907711,0.0964673051309698,0.221275900263781,0.0248503305771709,0.808524132682184,0.0467244538776192,NA,NA,NA,NA,0.298260056768559,NA,NA,NA,NA,0.474041443548387,2
0.05,16331,0.3,32,linkimpute,2,0.0523316502571106,1,0.0935950033678281,0.218860000815902,0.0460275381921672,0.0935950033678281,0.218860000815902,0.0460275381921672,0.815014389810789,0.0935950033678281,0.218860000815902,0.0460275381921672,0.0935950033678281,0.218860000815902,0.0460275381921672,0.815014389810789,0.0236888674388674,NA,NA,NA,NA,0.31205298013245,NA,NA,NA,NA,0.451612903225806,2
0.05,16331,0.3,32,mvi,2,0.00387698809305827,1,0.172225447982365,0.215975040371614,0.0696842489572412,0.122864490845631,0.250619219662706,-0.252714179128419,0.757026513991795,0.172225447982365,0.215975040371614,0.0696842489572412,0.122864490845631,0.250619219662706,-0.252714179128419,0.757026513991795,0.113016915462428,NA,NA,NA,NA,0.351362037620064,NA,NA,NA,NA,0.692678543307087,3
0.05,16331,0.3,32,aldknni_fixed,2,0.0112463712692261,0.965770620292695,0.113173666751205,0.194761342155333,0.243465454817128,0.0954856708090287,0.221240823317273,0.0237663390979713,0.811437991377124,0.113173666751205,0.194761342155333,0.243465454817128,0.0954856708090287,0.221240823317273,0.0237663390979713,0.811437991377124,0.0502669976682212,NA,NA,NA,NA,0.306036094033544,NA,NA,NA,NA,0.537918818897638,3
0.05,16331,0.3,32,aldknni_optim,2,0.259494904677073,0.965770620292695,0.106801776312452,0.193762060695316,0.251208793586675,0.0926642150646716,0.217446913131536,0.0569608126713889,0.816573674866853,0.106801776312452,0.193762060695316,0.251208793586675,0.0926642150646716,0.217446913131536,0.0569608126713889,0.816573674866853,0.0447742340106596,NA,NA,NA,NA,0.297566800109981,NA,NA,NA,NA,0.508489464566929,3
0.05,16331,0.3,32,linkimpute,2,0.0567138910293579,1,0.0920335558140959,0.217562157810533,0.0559609451949619,0.0920335558140959,0.217562157810533,0.0559609451949619,0.818565917580062,0.0920335558140959,0.217562157810533,0.0559609451949619,0.0920335558140959,0.217562157810533,0.0559609451949619,0.818565917580062,0.0209136159280668,NA,NA,NA,NA,0.313767342582711,NA,NA,NA,NA,0.523622047244094,3
